Alert ID,Ticker,Name,Description,Time,Webhook status
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":7444,""stopPrice"":7524,""takeProfit"":7294,""signalId"":""E1_ENTRY""}",2026-05-11T18:55:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29446.5,""signalId"":""SESSION_END_EXIT""}",2026-05-11T18:55:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29446.5,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T18:55:00Z,Webhook successfully delivered
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":7444,""stopPrice"":7364,""takeProfit"":7594,""signalId"":""E0_ENTRY""}",2026-05-11T18:55:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29446.5,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T18:55:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":29446.5,""stopPrice"":29526.5,""takeProfit"":29296.5,""signalId"":""E1_ENTRY""}",2026-05-11T18:55:00Z,Webhook successfully delivered
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":29446.5,""signalId"":""DEEP_EXIT""}",2026-05-11T18:55:00Z,Webhook delivery failed — request took too long and timed out
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7444,""signalId"":""SESSION_END_EXIT""}",2026-05-11T18:55:00Z,Webhook delivery failed — request took too long and timed out
4677205101,"CME_MINI_DL:MES1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":7444,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T18:55:00Z,Webhook delivery failed — request took too long and timed out
4677193616,"CME_MINI_DL:MNQ1!, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":29446.5,""stopPrice"":29366.5,""takeProfit"":29596.5,""signalId"":""E0_ENTRY""}",2026-05-11T18:55:00Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81325,""signalId"":""SESSION_END_EXIT""}",2026-05-11T00:55:21Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81325,""signalId"":""DEEP_EXIT""}",2026-05-11T00:55:21Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":81325,""stopPrice"":81405,""takeProfit"":81175,""signalId"":""E1_ENTRY""}",2026-05-11T00:55:21Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81325,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T00:55:21Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":81325,""stopPrice"":81245,""takeProfit"":81475,""signalId"":""E0_ENTRY""}",2026-05-11T00:55:21Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81325,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T00:55:21Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81579,""signalId"":""SESSION_END_EXIT""}",2026-05-11T00:50:02Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81579,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T00:50:02Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81579,""signalId"":""DEEP_EXIT""}",2026-05-11T00:50:02Z,Webhook delivery failed — request took too long and timed out
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":81579,""stopPrice"":81659,""takeProfit"":81429,""signalId"":""E1_ENTRY""}",2026-05-11T00:50:02Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81579,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T00:50:02Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":81579,""stopPrice"":81499,""takeProfit"":81729,""signalId"":""E0_ENTRY""}",2026-05-11T00:50:02Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81615,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T00:45:18Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81615,""signalId"":""SESSION_END_EXIT""}",2026-05-11T00:45:18Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":81615,""stopPrice"":81535,""takeProfit"":81765,""signalId"":""E0_ENTRY""}",2026-05-11T00:45:18Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81615,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T00:45:18Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81615,""signalId"":""DEEP_EXIT""}",2026-05-11T00:45:18Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 5m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":81615,""stopPrice"":81695,""takeProfit"":81465,""signalId"":""E1_ENTRY""}",2026-05-11T00:45:18Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81707,""signalId"":""DEEP_EXIT""}",2026-05-11T00:40:09Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81707,""signalId"":""SESSION_END_EXIT""}",2026-05-11T00:40:09Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81707,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-11T00:40:09Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":81707,""stopPrice"":81627,""takeProfit"":81857,""signalId"":""E0_ENTRY""}",2026-05-11T00:40:09Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":81707,""signalId"":""TIME_STOP_EXIT""}",2026-05-11T00:40:09Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":81707,""stopPrice"":81787,""takeProfit"":81557,""signalId"":""E1_ENTRY""}",2026-05-11T00:40:09Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":80770,""signalId"":""TIME_STOP_EXIT""}",2026-05-09T22:22:01Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":80770,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-09T22:22:01Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":80770,""stopPrice"":80690,""takeProfit"":80920,""signalId"":""E0_ENTRY""}",2026-05-09T22:22:01Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":80770,""stopPrice"":80850,""takeProfit"":80620,""signalId"":""E1_ENTRY""}",2026-05-09T22:22:01Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":80769,""signalId"":""SESSION_END_EXIT""}",2026-05-09T22:21:10Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":80769,""signalId"":""TIME_STOP_EXIT""}",2026-05-09T22:21:10Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":80769,""signalId"":""DEEP_EXIT""}",2026-05-09T22:21:10Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":80769,""stopPrice"":80849,""takeProfit"":80619,""signalId"":""E1_ENTRY""}",2026-05-09T22:21:10Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":80769,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-09T22:21:10Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":80769,""stopPrice"":80689,""takeProfit"":80919,""signalId"":""E0_ENTRY""}",2026-05-09T22:21:10Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":80770,""signalId"":""DEEP_EXIT""}",2026-05-09T22:20:17Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":80770,""signalId"":""SESSION_END_EXIT""}",2026-05-09T22:20:17Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":80770,""signalId"":""TIME_STOP_EXIT""}",2026-05-09T22:20:17Z,Webhook delivery failed — request took too long and timed out
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""exit"",""price"":80770,""signalId"":""OPPOSITE_LEVEL_EXIT""}",2026-05-09T22:20:17Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""sell"",""price"":80770,""stopPrice"":80850,""takeProfit"":80620,""signalId"":""E1_ENTRY""}",2026-05-09T22:20:17Z,Webhook successfully delivered
4663533729,"BITSTAMP:BTCUSD, 1m",{{strategy.order.alert_message}},"{""ticker"":""MNQ"",""action"":""buy"",""price"":80770,""stopPrice"":80690,""takeProfit"":80920,""signalId"":""E0_ENTRY""}",2026-05-09T22:20:17Z,Webhook successfully delivered
