MNQ2023Z,20231214,1553,16534.75,16534.75,16532.75,16532.75,5,5
MNQ2023Z,20231214,1554,16530.25,16537.50,16530.25,16530.25,5,7
MNQ2023Z,20231214,1555,16537.25,16537.25,16529.25,16530.00,11,15
MNQ2023Z,20231214,1556,16536.75,16536.75,16536.75,16536.75,1,1
MNQ2023Z,20231214,1557,16537.00,16537.25,16532.75,16532.75,3,5
MNQ2023Z,20231214,1558,16534.75,16534.75,16527.75,16527.75,4,6
MNQ2023Z,20231214,1559,16536.25,16538.25,16525.25,16525.25,3,4
MNQ2023Z,20231214,1700,16525.00,16544.00,16524.00,16526.00,7,18
MNQ2023Z,20231214,1701,16534.25,16534.25,16525.50,16525.50,11,23
MNQ2023Z,20231214,1702,16525.25,16525.50,16520.75,16525.50,9,17
MNQ2023Z,20231214,1703,16525.50,16529.75,16523.50,16524.75,6,17
MNQ2023Z,20231214,1704,16525.00,16527.75,16525.00,16527.75,3,5
MNQ2023Z,20231214,1705,16525.00,16526.00,16525.00,16525.50,10,20
MNQ2023Z,20231214,1706,16525.50,16527.75,16519.50,16521.75,30,62
MNQ2023Z,20231214,1707,16521.75,16521.75,16519.25,16521.50,29,55
MNQ2023Z,20231214,1708,16521.50,16523.75,16521.00,16521.00,3,7
MNQ2023Z,20231214,1709,16521.50,16521.50,16521.00,16521.00,2,2
MNQ2023Z,20231214,1710,16523.00,16524.75,16521.50,16524.75,11,19
MNQ2023Z,20231214,1711,16524.75,16528.75,16523.50,16523.50,8,36
MNQ2023Z,20231214,1712,16525.00,16525.50,16525.00,16525.50,2,2
MNQ2023Z,20231214,1713,16528.75,16528.75,16527.00,16527.25,3,7
MNQ2023Z,20231214,1714,16527.25,16527.25,16527.25,16527.25,0,1
MNQ2023Z,20231214,1715,16527.75,16530.75,16527.50,16529.25,11,18
MNQ2023Z,20231214,1716,16531.00,16532.25,16530.75,16532.25,5,16
MNQ2023Z,20231214,1717,16532.25,16532.25,16529.25,16529.25,4,7
MNQ2023Z,20231214,1718,16529.75,16531.50,16529.75,16531.50,4,4
MNQ2023Z,20231214,1719,16532.50,16533.50,16531.50,16533.50,5,18
MNQ2023Z,20231214,1720,16535.00,16537.75,16535.00,16537.50,10,27
MNQ2023Z,20231214,1721,16537.75,16538.00,16536.75,16536.75,8,13
MNQ2023Z,20231214,1722,16537.00,16537.75,16537.00,16537.75,3,9
MNQ2023Z,20231214,1723,16537.50,16537.50,16535.50,16536.75,10,15
MNQ2023Z,20231214,1724,16536.75,16537.25,16536.75,16537.25,4,8
MNQ2023Z,20231214,1725,16539.25,16540.50,16539.00,16539.25,13,24
MNQ2023Z,20231214,1726,16539.50,16542.75,16539.50,16542.75,6,7
MNQ2023Z,20231214,1727,16542.25,16545.25,16542.25,16544.00,22,63
MNQ2023Z,20231214,1728,16544.00,16548.00,16543.75,16545.25,23,63
MNQ2023Z,20231214,1729,16545.50,16546.50,16544.50,16544.50,8,18
MNQ2023Z,20231214,1730,16545.00,16547.50,16545.00,16546.25,10,17
MNQ2023Z,20231214,1731,16545.50,16545.50,16544.00,16545.50,20,51
MNQ2023Z,20231214,1732,16544.75,16545.50,16544.75,16545.50,5,6
